split,scene,family,condition,degradation,true_siting,base_kernel,mode,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,bicubic_sharp,plain,0.0027240275243407795,32.35641464913098,0.02859416105411583,0.0,0.522989103777276,0.522989103777276,0.1156074097674406,1.2366175082475164,0.04101894598542934,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,bicubic_sharp,algo6,0.0027240275243407795,32.35641464913098,0.02859416105411583,0.0,0.522989103777276,0.522989103777276,0.1156074097674406,1.2366175082475164,0.04101894598542934,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,bicubic_mitchell,plain,0.003126253396085984,32.12008550577202,0.03282442611876355,0.0,0.5250176500738893,0.5250176500738893,0.11365825966550396,1.543975082339256,0.047075742412181126,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,bicubic_mitchell,algo6,0.003126253396085984,32.12008550577202,0.03282442611876355,0.0,0.5250176500738893,0.5250176500738893,0.11365825966550396,1.543975082339256,0.047075742412181126,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,spline16,plain,0.0027227987386909997,32.35859155104769,0.028580685281938367,0.0,0.5227411618462733,0.5227411618462733,0.1164210557557825,1.2353085690856216,0.041000442690260354,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,spline16,algo6,0.0027227987386909997,32.35859155104769,0.028580685281938367,0.0,0.5227411618462733,0.5227411618462733,0.1164210557557825,1.2353085690856216,0.041000442690260354,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,spline36,plain,0.002770306013847727,32.42529147860586,0.028349141300146756,0.0,0.5222425244707907,0.5222425244707907,0.11287761679739713,1.1917945859290353,0.04171577053854153,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,spline36,algo6,0.002770306013847727,32.42529147860586,0.028349141300146756,0.0,0.5222425244707907,0.5222425244707907,0.11287761679739713,1.1917945859290353,0.04171577053854153,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,lanczos2,plain,0.002761039567899687,32.30578127358447,0.028985223557529458,0.0,0.5242292769248776,0.5242292769248776,0.11716246393393231,1.2669782933406801,0.04157628145601068,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,lanczos2,algo6,0.002761039567899687,32.30578127358447,0.028985223557529458,0.0,0.5242292769248776,0.5242292769248776,0.11716246393393231,1.2669782933406801,0.04157628145601068,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,lanczos3,plain,0.002767431668070501,32.46403629438844,0.028129358477393736,0.0,0.521457868675274,0.521457868675274,0.11127687514932055,1.1686949109072482,0.04167246434926277,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,lanczos3,algo6,0.002767431668070501,32.46403629438844,0.028129358477393736,0.0,0.521457868675274,0.521457868675274,0.11127687514932055,1.1686949109072482,0.04167246434926277,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,lanczos4,plain,0.00285206217978655,32.45677907912473,0.028443519212630906,9.191959785918394e-09,0.521807974893156,0.521807974893156,0.11038024714979801,1.1590384836153236,0.04294458829930851,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,lanczos4,algo6,0.00285206217978655,32.45677907912473,0.028443519212630906,9.191959785918394e-09,0.521807974893156,0.521807974893156,0.11038024714979801,1.1590384836153236,0.04294458829930851,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,jinc2,plain,0.00303145460529653,32.16998883727949,0.031830273294634115,0.0,0.5267848126721992,0.5267848126721992,0.11535215289895616,1.4730763271689784,0.045648245251781884,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,jinc2,algo6,0.00303145460529653,32.16998883727949,0.031830273294634115,0.0,0.5267848126721992,0.5267848126721992,0.11535215289895616,1.4730763271689784,0.045648245251781884,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,jinc3,plain,0.0027346126112794316,32.466537917752426,0.027996857213240998,0.0,0.5244481266216688,0.5244481266216688,0.11481053011386497,1.1683027220851359,0.04117833596787283,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,jinc3,algo6,0.0027346126112794316,32.466537917752426,0.027996857213240998,0.0,0.5244481266216688,0.5244481266216688,0.11481053011386497,1.1683027220851359,0.04117833596787283,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,jinc4,plain,0.0030564946406609335,32.38965364622699,0.02957245032424301,2.5639088735693976e-11,0.5247147016549775,0.5247147016549775,0.1148916770564848,1.226405440151488,0.04602529906800815,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,box,left,jinc4,algo6,0.0030564946406609335,32.38965364622699,0.02957245032424301,2.5639088735693976e-11,0.5247147016549775,0.5247147016549775,0.1148916770564848,1.226405440151488,0.04602529906800815,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,bilinear,plain,0.0028484897696148593,33.705435607809335,0.029909142580956023,0.0,0.013255212819496688,0.013255212819496688,0.09640925520884844,1.8669587395788638,0.04289312403471697,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,bilinear,algo6,0.0028484897696148593,33.705435607809335,0.029909142580956023,0.0,0.013255212819496688,0.013255212819496688,0.09640925520884844,1.8669587395788638,0.04289312403471697,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,bicubic_catrom,plain,0.0024871066211053735,34.39513856691141,0.026112927973718753,0.0,0.011673941202699569,0.011673941202699569,0.09418461138681299,1.5757906015218506,0.037451345806143115,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,bicubic_catrom,algo6,0.0024871066211053735,34.39513856691141,0.026112927973718753,0.0,0.011673941202699569,0.011673941202699569,0.09418461138681299,1.5757906015218506,0.037451345806143115,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,bicubic_sharp,plain,0.0024278117116430325,34.51728856538988,0.02548915958219108,0.0,0.011678884199483434,0.011678884199483434,0.09353319661409225,1.5260836217853408,0.03655846900350991,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,bicubic_sharp,algo6,0.0024278117116430325,34.51728856538988,0.02548915958219108,0.0,0.011678884199483434,0.011678884199483434,0.09353319661409225,1.5260836217853408,0.03655846900350991,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,bicubic_mitchell,plain,0.0029544935215372312,33.717306418444984,0.031021738605615957,0.0,0.012556676629937953,0.012556676629937953,0.0939799281142829,1.8716226509269487,0.04448935021424577,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,bicubic_mitchell,algo6,0.0029544935215372312,33.717306418444984,0.031021738605615957,0.0,0.012556676629937953,0.012556676629937953,0.0939799281142829,1.8716226509269487,0.04448935021424577,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,spline16,plain,0.0024268336321149114,34.52135094151032,0.02547878873190798,0.0,0.011536782314606461,0.011536782314606461,0.093482935801373,1.524347945120692,0.036543742287904024,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,spline16,algo6,0.0024268336321149114,34.52135094151032,0.02547878873190798,0.0,0.011536782314606461,0.011536782314606461,0.093482935801373,1.524347945120692,0.036543742287904024,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,spline36,plain,0.002412814915130314,34.70545806058651,0.024579152930181453,0.0,0.011602141219813723,0.011602141219813723,0.09220141293084944,1.4538671741001368,0.03633257642477041,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,spline36,algo6,0.002412814915130314,34.70545806058651,0.024579152930181453,0.0,0.011602141219813723,0.011602141219813723,0.09220141293084944,1.4538671741001368,0.03633257642477041,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,lanczos2,plain,0.0024850083696996463,34.39291185939781,0.026090606160453587,0.0,0.011989446988942765,0.011989446988942765,0.09460545610549757,1.5761792889861885,0.03741974997822018,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,lanczos2,algo6,0.0024850083696996463,34.39291185939781,0.026090606160453587,0.0,0.011989446988942765,0.011989446988942765,0.09460545610549757,1.5761792889861885,0.03741974997822018,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,lanczos3,plain,0.0023811352215171422,34.81169623877341,0.02405308404073973,0.0,0.011388572471906923,0.011388572471906923,0.09215404701737198,1.4150424394056356,0.03585552355451953,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,lanczos3,algo6,0.0023811352215171422,34.81169623877341,0.02405308404073973,0.0,0.011388572471906923,0.011388572471906923,0.09215404701737198,1.4150424394056356,0.03585552355451953,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,lanczos4,plain,0.0024169199601609824,34.84197032959478,0.024026231502094084,6.142987071403436e-09,0.011625060339297935,0.011625060339297935,0.09107686767347511,1.3988503585164218,0.03639387736274373,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,lanczos4,algo6,0.0024169199601609824,34.84197032959478,0.024026231502094084,6.142987071403436e-09,0.011625060339297935,0.011625060339297935,0.09107686767347511,1.3988503585164218,0.03639387736274373,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,jinc2,plain,0.0028303687589839913,33.87638160360564,0.02971887189726528,0.0,0.012959083374264154,0.012959083374264154,0.09472301937892619,1.7872923751887138,0.04262025514617562,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,jinc2,algo6,0.0028303687589839913,33.87638160360564,0.02971887189726528,0.0,0.012959083374264154,0.012959083374264154,0.09472301937892619,1.7872923751887138,0.04262025514617562,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,jinc3,plain,0.0023583998752536427,34.78873935127453,0.02406958809799454,0.0,0.011979179060195935,0.011979179060195935,0.0935975988429186,1.4070775582070745,0.03551324975809881,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,jinc3,algo6,0.0023583998752536427,34.78873935127453,0.02406958809799454,0.0,0.011979179060195935,0.011979179060195935,0.0935975988429186,1.4070775582070745,0.03551324975809881,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,jinc4,plain,0.0026650649173102867,34.5775667906358,0.025583111873683742,6.097945429029919e-11,0.012367519125688833,0.012367519125688833,0.09326030583391437,1.479072452243511,0.04013107255810783,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,triangle,left,jinc4,algo6,0.0026650649173102867,34.5775667906358,0.025583111873683742,6.097945429029919e-11,0.012367519125688833,0.012367519125688833,0.09326030583391437,1.479072452243511,0.04013107255810783,0.0
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,bilinear,plain,0.002916530461443637,34.22257020474624,0.030532848804016664,0.0,0.011787530191683396,0.011787530191683396,0.09369777360760333,1.5821771358852486,0.04391769789868877,0.005664982835740028
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,bilinear,algo6,0.002916530461443637,34.22257020474624,0.030532848804016664,0.0,0.011787530191683396,0.011787530191683396,0.09369777360760333,1.5821771358852486,0.04391769789868877,0.005664982835740028
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,bicubic_catrom,plain,0.0027741358469344905,34.91360524464491,0.02893660268593868,0.0,0.010180329852864338,0.010180329852864338,0.09055353105776368,1.302064698651681,0.04177348264714792,0.008683182127285926
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,bicubic_catrom,algo6,0.0027741358469344905,34.91360524464491,0.02893660268593868,0.0,0.010180329852864338,0.010180329852864338,0.09055353105776368,1.302064698651681,0.04177348264714792,0.008683182127285926
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,bicubic_sharp,plain,0.0027319598538313237,35.03814669797469,0.028473013134706498,0.0,0.010170721182628486,0.010170721182628486,0.08975227506510612,1.2564702428775871,0.04113838276160615,0.008966488929997598
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,bicubic_sharp,algo6,0.0027319598538313237,35.03814669797469,0.028473013134706498,0.0,0.010170721182628486,0.010170721182628486,0.08975227506510612,1.2564702428775871,0.04113838276160615,0.008966488929997598
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,bicubic_mitchell,plain,0.002863029991999868,34.299875170570914,0.029827157217022476,0.0,0.011021401753684976,0.011021401753684976,0.09105444286745965,1.5680959576878717,0.0431120758654461,0.005201218181311907
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,bicubic_mitchell,algo6,0.002863029991999868,34.299875170570914,0.029827157217022476,0.0,0.011021401753684976,0.011021401753684976,0.09105444286745965,1.5680959576878717,0.0431120758654461,0.005201218181311907
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,spline16,plain,0.002732561782899058,35.041682897765476,0.028478161015560284,0.0,0.010024652576566425,0.010024652576566425,0.08982347870484977,1.2552755867777345,0.041147447435096615,0.00897907197386736
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,spline16,algo6,0.002732561782899058,35.041682897765476,0.028478161015560284,0.0,0.010024652576566425,0.010024652576566425,0.08982347870484977,1.2552755867777345,0.041147447435096615,0.00897907197386736
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,spline36,plain,0.002717771908103873,35.26063546913549,0.027410128776474658,1.2736390566542034e-09,0.01002945074882247,0.01002945074882247,0.08810056056900956,1.1875676837503248,0.040920120397848744,0.00877526460126752
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,spline36,algo6,0.002717771908103873,35.26063546913549,0.027410128776474658,1.2736390566542034e-09,0.01002945074882247,0.01002945074882247,0.08810056056900956,1.1875676837503248,0.040920120397848744,0.00877526460126752
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,lanczos2,plain,0.002770962029049551,34.91117003172135,0.028902944162490757,0.0,0.01049075483706821,0.01049075483706821,0.0908837674062334,1.3017790227522532,0.04172569018832985,0.008678074466020223
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,lanczos2,algo6,0.002770962029049551,34.91117003172135,0.028902944162490757,0.0,0.01049075483706821,0.01049075483706821,0.0908837674062334,1.3017790227522532,0.04172569018832985,0.008678074466020223
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,lanczos3,plain,0.0027046026247212994,35.372113953542055,0.02700978937424398,1.5910093983014424e-09,0.009797674364148315,0.009797674364148315,0.0879461617864255,1.1496898541099858,0.04072067137098029,0.00895977622851552
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,lanczos3,algo6,0.0027046026247212994,35.372113953542055,0.02700978937424398,1.5910093983014424e-09,0.009797674364148315,0.009797674364148315,0.0879461617864255,1.1496898541099858,0.04072067137098029,0.00895977622851552
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,lanczos4,plain,0.002749167289961047,35.425189729608555,0.026401648565730455,2.4906434451362915e-07,0.010011277784840391,0.010011277784840391,0.08650501109854251,1.1297275568036511,0.041331816109873,0.009311077090734173
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,lanczos4,algo6,0.002749167289961047,35.425189729608555,0.026401648565730455,2.4906434451362915e-07,0.010011277784840391,0.010011277784840391,0.08650501109854251,1.1297275568036511,0.041331816109873,0.009311077090734173
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,jinc2,plain,0.0028500629810639076,34.44177789343175,0.029687251747028704,0.0,0.011431097171996049,0.011431097171996049,0.09187056999970283,1.4937638180760398,0.04291681770146603,0.006321962789765426
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,jinc2,algo6,0.0028500629810639076,34.44177789343175,0.029687251747028704,0.0,0.011431097171996049,0.011431097171996049,0.09187056999970283,1.4937638180760398,0.04291681770146603,0.006321962789765426
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,jinc3,plain,0.002828837414302487,35.28869383396565,0.028312155458219683,4.809061508803141e-10,0.01039364486078457,0.01039364486078457,0.09070312580545181,1.1419884738126207,0.042590223208424594,0.011046284521442084
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,jinc3,algo6,0.002828837414302487,35.28869383396565,0.028312155458219683,4.809061508803141e-10,0.01039364486078457,0.01039364486078457,0.09070312580545181,1.1419884738126207,0.042590223208424594,0.011046284521442084
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,jinc4,plain,0.002900327340460302,35.165625786401655,0.02701846714764889,3.891771138157873e-07,0.01071500324298002,0.01071500324298002,0.09033872095707707,1.2037743808444419,0.04358354534599043,0.008452465197825361
development,dev_00109_sine_isoluminant,sine,isoluminant,bicubic,left,jinc4,algo6,0.002900327340460302,35.165625786401655,0.02701846714764889,3.891771138157873e-07,0.01071500324298002,0.01071500324298002,0.09033872095707707,1.2037743808444419,0.04358354534599043,0.008452465197825361
development,dev_00110_chevron_ridge,chevron,ridge,box,left,bilinear,plain,0.00315261728149766,33.30009647207611,0.03310248145572543,0.0,0.49963275418335296,0.49963275418335296,0.1349501671650292,1.6060480338678442,0.04611351132570278,3.7962482089088074e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,bilinear,algo6,0.0026409261937505872,34.77040042737328,0.02768095702902515,6.409772183923494e-12,0.3126466118423452,0.3126466118423452,0.1292575580512084,1.475997409491302,0.03862861295541128,1.6497714178902763e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,bicubic_catrom,plain,0.0026986618703056,33.768978593488626,0.028308813857273935,0.0,0.49963650896990464,0.49963650896990464,0.1262312360681028,1.217200331896424,0.03947348384896204,3.7696389924912224e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,bicubic_catrom,algo6,0.002421248771596623,34.93399283931138,0.02533643460823701,1.2819544367846988e-11,0.3646991093233798,0.3646991093233798,0.12426762580129011,1.2034168671935317,0.035415407979772204,1.4368976865495954e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,bicubic_sharp,plain,0.0026433846993445627,33.84196467931872,0.02771498597567621,0.0,0.4995655730280084,0.4995655730280084,0.1227998177152912,1.1636923060714228,0.038664943405560086,3.813987686520531e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,bicubic_sharp,algo6,0.002396254646644143,34.95839447365089,0.02506090195488685,1.2992781453898976e-11,0.3729501561199414,0.3729501561199414,0.12101196498488043,1.1630568602534808,0.035049822802344956,1.4368976865495954e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,bicubic_mitchell,plain,0.0031380313613801857,33.42242640878781,0.032938000665905874,0.0,0.4996014941649826,0.4996014941649826,0.10778231528378458,1.6024606245524804,0.0459001503352608,2.900404589516776e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,bicubic_mitchell,algo6,0.0026393122674286265,34.89580299909069,0.027638348924223725,6.583009269975481e-12,0.3118494976306523,0.3118494976306523,0.10087554444975931,1.4775318312487278,0.03860501226569925,1.4014187313261486e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,spline16,plain,0.0026384347600803583,33.84525730228189,0.027661615456920464,0.0,0.49955645758902456,0.49955645758902456,0.12036072714822313,1.1613247807753277,0.03859254103597431,3.813987686520531e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,spline16,algo6,0.0023960035405768297,34.95782320724494,0.025056311326633954,1.2992781453898976e-11,0.37314269522486515,0.37314269522486515,0.11869900139998532,1.1628341072567927,0.03504614771476814,1.4280279477437338e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,spline36,plain,0.002668240370276964,33.93638018062195,0.02716498023996142,3.69965120972622e-09,0.49949708441187657,0.49949708441187657,0.11767339144925634,1.0829246106544461,0.03902557631954551,2.7496190298171272e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,spline36,algo6,0.0024055496424372487,34.993009029499845,0.024519212204636244,3.574227559424582e-09,0.3840605921261726,0.3840605921261726,0.11651733934695986,1.0943634843194554,0.03518298070966488,1.4723766417730423e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,lanczos2,plain,0.0027023567325864415,33.7729872064519,0.028344932168952904,0.0,0.49956430663157175,0.49956430663157175,0.128062704971659,1.2195224740717727,0.03952752927406913,3.7696389924912224e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,lanczos2,algo6,0.002423762592513996,34.9392529501979,0.02536119435314634,1.2819544367846988e-11,0.365251966655859,0.365251966655859,0.12568966470284818,1.2048153862814248,0.03545218054205179,1.4546371641613188e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,lanczos3,plain,0.002660816311106502,33.98147987470498,0.026883115063442563,3.2033269581872792e-09,0.49948811934760845,0.49948811934760845,0.11560357533572785,1.0412220950786464,0.038915524613999185,2.758488768622989e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,lanczos3,algo6,0.0024048580350470796,34.999170234890286,0.02433912771140881,3.081194812520629e-09,0.3903032722195386,0.3903032722195386,0.11487597427446085,1.0599662762673978,0.035171416809871084,1.4723766417730423e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,lanczos4,plain,0.002736959794251695,33.976636551264434,0.027201589806931485,2.1978294604369218e-07,0.4994411716295136,0.4994411716295136,0.11655398764153059,1.0299128581500476,0.040016096706191696,3.210845447721935e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,lanczos4,algo6,0.002460999939996199,34.99962784409593,0.024395429082514533,2.1965752239339054e-07,0.3909222520688431,0.3909222520688431,0.11569715936824229,1.043465100046341,0.035979232152125666,1.392548992520287e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,jinc2,plain,0.0030587713437581153,33.46388940877096,0.03211709910946021,0.0,0.4995761694535424,0.4995761694535424,0.1047873748288347,1.556477645396779,0.04474082327492181,3.787378470102946e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,jinc2,algo6,0.0026305839430130376,34.87737239763766,0.027523132994810157,9.528039732859248e-12,0.31685870803816263,0.31685870803816263,0.09702977351760515,1.4665483152613483,0.03847733984834382,1.3836792537144253e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,jinc3,plain,0.002716578024031763,33.88764081158796,0.027710924862904426,1.3858966884158906e-11,0.4995952433797533,0.4995952433797533,0.08629985678360419,1.1802340187138187,0.03973405888038022,2.359350522359212e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,jinc3,algo6,0.0025344190234551007,34.924787656455926,0.025848660315464907,2.7198222510161854e-11,0.3731840768861939,0.3731840768861939,0.08265184103857465,1.216185806102213,0.037069359417295174,6.829698880513509e-09
development,dev_00110_chevron_ridge,chevron,ridge,box,left,jinc4,plain,0.003071532006333552,33.78402097026347,0.02897865170256236,2.1481398670446306e-10,0.4995955235969276,0.4995955235969276,0.08268740766339334,1.2519035028243148,0.0449274435994171,2.0489096641540527e-08
development,dev_00110_chevron_ridge,chevron,ridge,box,left,jinc4,algo6,0.0027079323884738886,34.928517772596535,0.025878305260275306,2.2486173769547826e-10,0.3608939314401706,0.3608939314401706,0.07773619737482756,1.2547774344081277,0.03960830995458223,1.064368656703404e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,bilinear,plain,0.003136457918453393,34.612134109903664,0.03292676089581835,0.0,-0.0002896825229515155,0.0002896825229515155,0.09296921451768021,2.0284317128355998,0.045877145048940464,3.4591981342860633e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,bilinear,algo6,0.002484674329483279,35.82142425556461,0.026033276586574738,9.874513904963221e-12,-0.18467739709583944,0.18467739709583944,0.09349038624664177,1.500461515231233,0.03634270965786917,1.6142924626668293e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,bicubic_catrom,plain,0.0025293539785125672,35.68075069236169,0.026549166602914436,0.0,0.00020819488257058558,0.00020819488257058558,0.08349748349516485,1.5993575630896546,0.036997009201773574,3.645462649209159e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,bicubic_catrom,algo6,0.0022167843896265063,36.539551665791805,0.023185212490673058,1.3339255626002947e-11,-0.14526066569409676,0.14526066569409676,0.08640516190081618,1.2936387380327872,0.03242433368272725,1.481246380578904e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,bicubic_sharp,plain,0.0024434553528441287,35.86855105868477,0.025641557837583866,0.0,0.00034101545944189464,0.00034101545944189464,0.07737526820560647,1.5356040461586622,0.035740568613012634,3.698681082044329e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,bicubic_sharp,algo6,0.002178147259365025,36.67259214700083,0.022772864136337983,1.3512492712054934e-11,-0.13892136471077707,0.13892136471077707,0.08282830847135561,1.2613131552019496,0.03185919712164572,1.4901161193847656e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,bicubic_mitchell,plain,0.0030979629702369595,34.74100869384923,0.03251566751944102,0.0,0.00031771838773556976,0.00031771838773556976,0.07385506681597766,1.9935051961104209,0.04531406861774269,2.7496190298171272e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,bicubic_mitchell,algo6,0.0024837648966848916,35.92677640213842,0.02599629543159868,9.874513904963221e-12,-0.1845510562273154,0.1845510562273154,0.08090309551064012,1.4724468181197723,0.03632941236719489,1.4102884701320103e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,spline16,plain,0.0024389442351588713,35.871000812155195,0.02559339498600907,0.0,0.0003845762803733927,0.0003845762803733927,0.07743260856278467,1.531837512196138,0.03567458334423247,3.6898113432384674e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,spline16,algo6,0.0021781545189558595,36.67036414549309,0.022770816081772085,1.3512492712054934e-11,-0.13860076700685808,0.13860076700685808,0.08224213814825135,1.2600312817177712,0.031859301341076694,1.4723766417730423e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,spline36,plain,0.0024048588424051137,36.12890366282215,0.024556157696755083,1.3010798110848381e-08,0.0006059875029003388,0.0006059875029003388,0.07279259478674686,1.4536237484299568,0.03517415871222814,2.448047910417829e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,spline36,algo6,0.0021334386672362984,36.86565284365377,0.021907139010874658,1.2912919157229009e-08,-0.1297389887010052,0.1297389887010052,0.07882937091497244,1.2123561708380082,0.03120383019337342,1.3659397761027018e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,lanczos2,plain,0.002529428106348212,35.68718959833952,0.026548676151226875,0.0,0.000228595818654584,0.000228595818654584,0.08150505560158196,1.599812562128769,0.03699809315037869,3.6365929104032974e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,lanczos2,algo6,0.002216716745857007,36.54728511095301,0.023184799311907443,1.3339255626002947e-11,-0.14534787292755974,0.14534787292755974,0.08651941004706937,1.294430094971281,0.03242334255593873,1.481246380578904e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,lanczos3,plain,0.0023644048179529303,36.28234996815693,0.023946024837078722,1.3918733678846841e-08,0.0007036664269899669,0.0007036664269899669,0.07202655748322616,1.4046706996071656,0.03458112775392476,2.3682202611650738e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,lanczos3,algo6,0.002108558673581908,36.977275331543744,0.02150966379906008,1.3826744786153236e-08,-0.12431314612038608,0.12431314612038608,0.07770496024477148,1.1829780177917433,0.030838680254029378,1.4368976865495954e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,lanczos4,plain,0.0024003033529543596,36.29704595237555,0.02402682371252056,1.1690783486258062e-07,0.0008171596149794812,0.0008171596149794812,0.07005437332112735,1.4039770797544115,0.03510515671223402,3.0245809327988396e-08
