study,scene,seed,family,condition,degradation,true_siting,observation,motion,base,bm,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,left,q10,,algo6_lanczos4,1,0.0039276928362600785,36.22540882280792,0.03503351663398678,0.000286191313145017,-0.058672222779580216,0.058672222779580216,0.08406897924880143,0.8630777404852463,0.040180423141767584,0.012453561116542135
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,left,q10_noise,,algo2_lanczos3,0,0.007436698308448613,35.604926827425885,0.03675390504470973,0.004223696017842961,-0.0018603666169678572,0.0018603666169678572,0.0795073571169542,1.024746746921213,0.04267661109389294,0.01192345782848341
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,left,q10_noise,,algo2_lanczos3,1,0.005807574105588452,35.929271352539985,0.036033508730919754,0.002444329552374603,-0.001053242750601506,0.001053242750601506,0.07928277290221866,1.0217826528320078,0.04086642738963876,0.010995571268722415
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,left,q10_noise,,algo6_jinc3,0,0.007424317378915688,35.34093399764737,0.040366422899794654,0.003787367000768427,-0.06390441994442045,0.06390441994442045,0.08614424855442089,0.920566570751326,0.04658501236034291,0.016891622461289876
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,left,q10_noise,,algo6_jinc3,1,0.005967297324215799,35.61250076203707,0.039572669329962604,0.00219943607711078,-0.06281987178353916,0.06281987178353916,0.08538006211906136,0.9186217002472785,0.044735529681756384,0.015918998424673363
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,left,q10_noise,,algo6_lanczos4,0,0.007700901319060114,35.57517295755336,0.036870292171443,0.004329734185289237,-0.06001478605850062,0.06001478605850062,0.08443027752795192,0.8626295549471037,0.044619655657914425,0.014782706064926017
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,left,q10_noise,,algo6_lanczos4,1,0.00601370477293574,35.93791011659741,0.03617892696196837,0.0025233109689517213,-0.059072636008056414,0.059072636008056414,0.08373817765241263,0.8615254020143326,0.042399714656528975,0.013647950853088073
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,clean,,algo2_lanczos3,0,0.0036919492834915917,36.28453632957749,0.03557560401696676,3.6826809047765676e-07,-0.000210712109248945,0.000210712109248945,0.09526361915459321,0.8832133304524843,0.040113925734268766,0.012433220843030583
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,clean,,algo2_lanczos3,1,0.003538529933288695,36.35425819287498,0.03469205023317218,2.529233738425232e-06,0.00030779811744843127,0.00030779811744843127,0.09549895862747014,0.8832479815742771,0.03844111654463978,0.011434568430385775
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,clean,,algo6_jinc3,0,0.0041199354792357335,35.828080620525974,0.03940650561248947,7.088064670651442e-07,-0.05055319979323142,0.05055319979323142,0.09196761921196163,0.9099324916690092,0.04477177524850482,0.016088775359094143
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,clean,,algo6_jinc3,1,0.003948427819013804,35.92210978154534,0.03839959653114853,2.148520988633945e-06,-0.04927554600058916,0.04927554600058916,0.09148976860830604,0.9076737277837885,0.04291798546910286,0.01509184745096025
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,clean,,algo6_lanczos4,0,0.00400523771047641,36.24153614377584,0.03600634873882449,4.234116724027055e-06,-0.04698059981781227,0.04698059981781227,0.09037517582803813,0.8535661003271369,0.04330391476729086,0.014353796861888398
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,clean,,algo6_lanczos4,1,0.003765822875283697,36.33656143213612,0.03524224834048558,4.721797137920346e-06,-0.045981868377004693,0.045981868377004693,0.08954540068331376,0.8532700905077533,0.04082533761504151,0.013028593833691307
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10,,algo2_lanczos3,0,0.003919311795998964,36.27936734498303,0.03558099055945128,0.00028712671094884473,-0.0003440975061513809,0.0003440975061513809,0.09522205597200083,0.8829934822676624,0.04010784745748554,0.012410519439505325
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10,,algo2_lanczos3,1,0.0037691739163740433,36.34820834609834,0.03471445489230973,0.0002867008048009926,0.00017950466478283423,0.00017950466478283423,0.0954632118628658,0.8828651466689561,0.03847500307130672,0.011427361789780358
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10,,algo6_jinc3,0,0.004347124147502314,35.825521850925675,0.03943168792076384,0.000287371460304019,-0.05064201271232747,0.05064201271232747,0.09201470013963853,0.9092776938875564,0.04478094159137635,0.016082486414927103
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10,,algo6_jinc3,1,0.004180389854096047,35.91901707409197,0.038423055390272305,0.000287913264141285,-0.049445764839011495,0.049445764839011495,0.091577154685765,0.9071581581371972,0.04295992256984824,0.015084499748246301
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10,,algo6_lanczos4,0,0.004225989434157132,36.23984347653725,0.036023129235694624,0.0002867159283986049,-0.04706126185389771,0.04706126185389771,0.09042421257906359,0.8529222432001202,0.043290089283670695,0.014332806059558476
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10,,algo6_lanczos4,1,0.003984682065336223,36.33502883742314,0.035304234078250285,0.00028595548619272276,-0.04623237591075793,0.04623237591075793,0.08986141951463834,0.8518118190309221,0.040787350319858105,0.013010381854006223
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10_noise,,algo2_lanczos3,0,0.007436852093288794,35.754217242506456,0.03612478669414746,0.00430492490947169,-0.004196510718249547,0.004196510718249547,0.09690476536045914,0.884270300761784,0.04190544136578128,0.013471659766288386
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10_noise,,algo2_lanczos3,1,0.005905663824348912,36.070982673862,0.03543331814805805,0.0026487398638329026,-0.003534607706726824,0.003534607706726824,0.09716774860464063,0.8825941720706172,0.04005211070623426,0.012458996270738897
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10_noise,,algo6_jinc3,0,0.007496879965104626,35.38113857753615,0.04033371467167377,0.003869467989023265,-0.05448638833453446,0.05448638833453446,0.09319034649503731,0.9092482856223143,0.04668683585311685,0.017435839987315592
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10_noise,,algo6_jinc3,1,0.006076598444531951,35.654462909680966,0.039474387505011,0.00235015332041907,-0.05334833893369557,0.05334833893369557,0.09272815755784423,0.9061908700896095,0.044702144738818915,0.016370928003674463
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10_noise,,algo6_lanczos4,0,0.007746212553976871,35.6537825021286,0.03695158393184968,0.004397109642533386,-0.05111376540612257,0.05111376540612257,0.09211651047671399,0.8524141302944914,0.04474806940803925,0.015430409283865066
Recon,bm_holdout_03054_straight_ridge,3054,straight,ridge,lanczos,center,q10_noise,,algo6_lanczos4,1,0.006125522044142078,36.00391590449688,0.03623591160300878,0.0026727074918675327,-0.050013531881514015,0.050013531881514015,0.0914306495398135,0.851861072602915,0.042426571915192265,0.014148765908820289
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,clean,,algo2_lanczos3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,clean,,algo2_lanczos3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,clean,,algo6_jinc3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,clean,,algo6_jinc3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,clean,,algo6_lanczos4,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,clean,,algo6_lanczos4,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10,,algo2_lanczos3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10,,algo2_lanczos3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10,,algo6_jinc3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10,,algo6_jinc3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10,,algo6_lanczos4,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10,,algo6_lanczos4,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10_noise,,algo2_lanczos3,0,0.004319090877929935,45.378928469937335,0.0042277474200264325,0.0043153080034590814,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10_noise,,algo2_lanczos3,1,0.002589165178167712,49.61519107052033,0.0033986248114767172,0.0024788765679529335,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10_noise,,algo6_jinc3,0,0.003869792982110175,46.292982442428524,0.003759762967958869,0.003866685829832152,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10_noise,,algo6_jinc3,1,0.0023061703822455136,50.60057490232829,0.0030399280090239785,0.0022007560785693514,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10_noise,,algo6_lanczos4,0,0.004434264969300318,45.151045655117386,0.004338713919943464,0.0044333223791216455,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,left,q10_noise,,algo6_lanczos4,1,0.002664514369322853,49.389603780524226,0.0034478672785640116,0.0025593147920084276,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,clean,,algo2_lanczos3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,clean,,algo2_lanczos3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,clean,,algo6_jinc3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,clean,,algo6_jinc3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,clean,,algo6_lanczos4,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,clean,,algo6_lanczos4,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10,,algo2_lanczos3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10,,algo2_lanczos3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10,,algo6_jinc3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10,,algo6_jinc3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10,,algo6_lanczos4,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10,,algo6_lanczos4,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10_noise,,algo2_lanczos3,0,0.004232668221765567,45.48920912360357,0.004319813983914044,0.0041931972120350805,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10_noise,,algo2_lanczos3,1,0.002669807072610609,49.32145345638334,0.0034523425357682364,0.002549490490179908,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10_noise,,algo6_jinc3,0,0.0038278599324068074,46.351974210065514,0.0038793051914711085,0.003800135732966564,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10_noise,,algo6_jinc3,1,0.002362548106227518,50.36635089120491,0.00310100384688537,0.002255289892976483,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10_noise,,algo6_lanczos4,0,0.004332603065216757,45.28817764132227,0.0044343227831025915,0.0042921752475584595,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,box,center,q10_noise,,algo6_lanczos4,1,0.0027013723680415864,49.23529903381005,0.0035143356293528562,0.0025781318493370365,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,clean,,algo2_lanczos3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,clean,,algo2_lanczos3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,clean,,algo6_jinc3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,clean,,algo6_jinc3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,clean,,algo6_lanczos4,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,clean,,algo6_lanczos4,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10,,algo2_lanczos3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10,,algo2_lanczos3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10,,algo6_jinc3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10,,algo6_jinc3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10,,algo6_lanczos4,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10,,algo6_lanczos4,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10_noise,,algo2_lanczos3,0,0.00424037436540756,45.47007742932142,0.004315789181938661,0.004258432854840066,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10_noise,,algo2_lanczos3,1,0.0025684124412112225,49.66631008217662,0.0034159959094332798,0.0024617390019037494,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10_noise,,algo6_jinc3,0,0.0038360537754692763,46.320920966361,0.003936426165247602,0.003842702608034458,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10_noise,,algo6_jinc3,1,0.002302542458976832,50.56782187856173,0.0031644783587017585,0.0021975916883786254,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10_noise,,algo6_lanczos4,0,0.004351617690268692,45.24824328972288,0.004408643855380693,0.004371718846544225,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,left,q10_noise,,algo6_lanczos4,1,0.0026313786763410654,49.4715523186171,0.003474967543124443,0.0025280075995916767,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,clean,,algo2_lanczos3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,clean,,algo2_lanczos3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,clean,,algo6_jinc3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,clean,,algo6_jinc3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,clean,,algo6_lanczos4,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,clean,,algo6_lanczos4,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10,,algo2_lanczos3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10,,algo2_lanczos3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10,,algo6_jinc3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10,,algo6_jinc3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10,,algo6_lanczos4,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10,,algo6_lanczos4,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10_noise,,algo2_lanczos3,0,0.0042320858582098235,45.559104624724334,0.004363506530699808,0.004195081391247056,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10_noise,,algo2_lanczos3,1,0.00265584460748972,49.452688911526934,0.0036696739206534055,0.0025087887538358614,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10_noise,,algo6_jinc3,0,0.0037935122967932096,46.48791903384318,0.003866535323184161,0.003772183249003276,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10_noise,,algo6_jinc3,1,0.0023244332153637324,50.5847476693165,0.0032618241578650973,0.0022056788192934447,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10_noise,,algo6_lanczos4,0,0.00433232552132225,45.345253767658775,0.004474236760177605,0.004295100255971886,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,triangle,center,q10_noise,,algo6_lanczos4,1,0.0026992155904744385,49.303835823347406,0.0037719106074378247,0.002546201855736962,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,clean,,algo2_lanczos3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,clean,,algo2_lanczos3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,clean,,algo6_jinc3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,clean,,algo6_jinc3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,clean,,algo6_lanczos4,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,clean,,algo6_lanczos4,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10,,algo2_lanczos3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10,,algo2_lanczos3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10,,algo6_jinc3,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10,,algo6_jinc3,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10,,algo6_lanczos4,0,0.0002437010407447815,72.26284842146683,0.0002437010407447815,0.0002437010407447815,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10,,algo6_lanczos4,1,0.0002437025253701102,72.26279543445649,0.00024370229913897457,0.00024370221459927657,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10_noise,,algo2_lanczos3,0,0.004224562540211104,45.52671041051081,0.004417918894129495,0.0041931236527965494,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10_noise,,algo2_lanczos3,1,0.002535521469602695,49.754180359395576,0.003498296059357623,0.0024021463451347137,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10_noise,,algo6_jinc3,0,0.0038283164800374924,46.40808395997234,0.004000791096283744,0.0037981045787178333,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10_noise,,algo6_jinc3,1,0.0023081865794682146,50.62927536565258,0.0031391326892411427,0.0021965074774925597,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10_noise,,algo6_lanczos4,0,0.0043375580196739795,45.302691943165705,0.004519806218533111,0.004308722452108105,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,left,q10_noise,,algo6_lanczos4,1,0.0026011537093153887,49.56370123153078,0.003591056699709346,0.002465955266546059,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,clean,,algo2_lanczos3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,clean,,algo2_lanczos3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,clean,,algo6_jinc3,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,clean,,algo6_jinc3,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,clean,,algo6_lanczos4,0,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
Recon,bm_holdout_03055_sine_luma_only,3055,sine,luma_only,bicubic,center,clean,,algo6_lanczos4,1,4.925344840469274e-09,150.0,5.70989435627347e-10,5.815222504593077e-09,nan,nan,nan,nan,nan,nan
