split,scene,family,condition,degradation,true_siting,assumed_siting,method,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
test,test_01014_straight_ridge,straight,ridge,lanczos,left,left,ablate_algo6_plus_q,0.003651591888441144,36.72317687339601,0.03515948037541724,2.5080641665096793e-07,-0.019982238628900955,0.019982238628900955,0.017997792615334397,0.8416493374895881,0.039710155045170156,0.013534713957813523
test,test_01014_straight_ridge,straight,ridge,lanczos,left,left,lgcr_algo6,0.00365152896873149,36.7232058135123,0.03515715856606437,2.5080641665096793e-07,-0.019982238628900955,0.019982238628900955,0.017997792615334397,0.8416493374895881,0.03970947081134433,0.013531409902498126
test,test_01014_straight_ridge,straight,ridge,lanczos,center,center,lgcr_plain_jinc,0.0036833024126068665,36.79918161714508,0.03477518314201959,3.6816899886443504e-07,0.0004678656404247118,0.0004678656404247118,0.019423125490044657,0.8559511807200111,0.04003473486573923,0.013375529254387532
test,test_01014_straight_ridge,straight,ridge,lanczos,center,center,ablate_similarity,0.003220180553256504,36.94335714978768,0.031246969936916003,3.6747605052022707e-07,0.0004997888170511341,0.0004997888170511341,0.020975176709137986,0.8617419912481705,0.03499334848796328,0.00923321075138769
test,test_01014_straight_ridge,straight,ridge,lanczos,center,center,ablate_plus_rescue,0.0031670294369236787,36.9468989158034,0.030688883215421334,3.6747605052022707e-07,-0.0002821627825064576,0.0002821627825064576,0.02152156957557639,0.8738170123652993,0.03441475724269237,0.008447867823720333
test,test_01014_straight_ridge,straight,ridge,lanczos,center,center,ablate_plus_anisotropy,0.003155072284097516,36.940181877411604,0.03056333311074663,3.6747605052022707e-07,-0.0005309080097676753,0.0005309080097676753,0.021780085316494308,0.8778681756048674,0.03428459449094676,0.00825413330347233
test,test_01014_straight_ridge,straight,ridge,lanczos,center,center,lgcr_algo2,0.0035630640706849816,36.831200050432116,0.03476098091563732,3.6816899886443504e-07,0.0004491090796175881,0.0004491090796175881,0.019419391368397508,0.8506294380058494,0.03872585950774096,0.013212658309688171
test,test_01014_straight_ridge,straight,ridge,lanczos,center,center,ablate_algo6_ungated,0.0038283994973362227,36.457256298605756,0.03643730489533309,3.6816899886443504e-07,-0.10027518015749702,0.10027518015749702,0.022610794007610794,0.8417218048042905,0.0416143097959104,0.014742360527937612
test,test_01014_straight_ridge,straight,ridge,lanczos,center,center,ablate_algo6_plus_q,0.003760371439545829,36.670887827240165,0.035638368901756964,3.6816899886443504e-07,-0.019065626232385773,0.019065626232385773,0.020095316241070037,0.851793084332106,0.040873690463957335,0.014232795219868422
test,test_01014_straight_ridge,straight,ridge,lanczos,center,center,lgcr_algo6,0.0037612916237347548,36.670775352606725,0.03564188844737665,3.6816899886443504e-07,-0.019065626232385773,0.019065626232385773,0.020095316241070037,0.851793084332106,0.04088370763652381,0.014231129383136119
test,test_01015_sine_luma_only,sine,luma_only,box,left,left,lgcr_plain_jinc,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,left,left,ablate_similarity,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,left,left,ablate_plus_rescue,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,left,left,ablate_plus_anisotropy,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,left,left,lgcr_algo2,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,left,left,ablate_algo6_ungated,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,left,left,ablate_algo6_plus_q,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,left,left,lgcr_algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,center,center,lgcr_plain_jinc,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,center,center,ablate_similarity,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,center,center,ablate_plus_rescue,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,center,center,ablate_plus_anisotropy,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,center,center,lgcr_algo2,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,center,center,ablate_algo6_ungated,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,center,center,ablate_algo6_plus_q,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,box,center,center,lgcr_algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,left,left,lgcr_plain_jinc,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,left,left,ablate_similarity,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,left,left,ablate_plus_rescue,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,left,left,ablate_plus_anisotropy,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,left,left,lgcr_algo2,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,left,left,ablate_algo6_ungated,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,left,left,ablate_algo6_plus_q,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,left,left,lgcr_algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,center,center,lgcr_plain_jinc,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,center,center,ablate_similarity,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,center,center,ablate_plus_rescue,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,center,center,ablate_plus_anisotropy,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,center,center,lgcr_algo2,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,center,center,ablate_algo6_ungated,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,center,center,ablate_algo6_plus_q,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,triangle,center,center,lgcr_algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,left,left,lgcr_plain_jinc,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,left,left,ablate_similarity,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,left,left,ablate_plus_rescue,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,left,left,ablate_plus_anisotropy,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,left,left,lgcr_algo2,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,left,left,ablate_algo6_ungated,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,left,left,ablate_algo6_plus_q,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,left,left,lgcr_algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,center,center,lgcr_plain_jinc,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,center,center,ablate_similarity,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,center,center,ablate_plus_rescue,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,center,center,ablate_plus_anisotropy,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,center,center,lgcr_algo2,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,center,center,ablate_algo6_ungated,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,center,center,ablate_algo6_plus_q,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,bicubic,center,center,lgcr_algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,left,left,lgcr_plain_jinc,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,left,left,ablate_similarity,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,left,left,ablate_plus_rescue,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,left,left,ablate_plus_anisotropy,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,left,left,lgcr_algo2,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,left,left,ablate_algo6_ungated,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,left,left,ablate_algo6_plus_q,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,left,left,lgcr_algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,center,center,lgcr_plain_jinc,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,center,center,ablate_similarity,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,center,center,ablate_plus_rescue,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,center,center,ablate_plus_anisotropy,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,center,center,lgcr_algo2,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,center,center,ablate_algo6_ungated,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,center,center,ablate_algo6_plus_q,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01015_sine_luma_only,sine,luma_only,lanczos,center,center,lgcr_algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
test,test_01016_chevron_coedge,chevron,coedge,box,left,left,lgcr_plain_jinc,0.0027509064479247477,33.379318575443854,0.028096598770562628,0.0,0.5150818681220282,0.5150818681220282,0.10880914734616418,1.1160818591439239,0.04023764160506073,2.8028374626522972e-08
test,test_01016_chevron_coedge,chevron,coedge,box,left,left,ablate_similarity,0.001887374054385543,36.19853304671309,0.01964300959014595,0.0,0.33570708160678986,0.33570708160678986,0.16677898129366714,0.714607819769487,0.027606713840560543,2.900404589516776e-08
test,test_01016_chevron_coedge,chevron,coedge,box,left,left,ablate_plus_rescue,0.0018141106663553353,36.755074490501826,0.01887374401582877,0.0,0.3073185274386969,0.3073185274386969,0.1819129170880448,0.7152630756181644,0.02653508662201819,2.900404589516776e-08
test,test_01016_chevron_coedge,chevron,coedge,box,left,left,ablate_plus_anisotropy,0.0018026948033436471,36.830381904557406,0.018753877454206043,0.0,0.3039488147332903,0.3039488147332903,0.18404275860286606,0.7147927591671874,0.02636810568427401,2.900404589516776e-08
test,test_01016_chevron_coedge,chevron,coedge,box,left,left,lgcr_algo2,0.0018119846416212195,36.829539995737065,0.018756717145433435,0.0,0.3039488147332903,0.3039488147332903,0.18404275860286606,0.7147927591671874,0.02650398897406246,2.900404589516776e-08
test,test_01016_chevron_coedge,chevron,coedge,box,left,left,ablate_algo6_ungated,0.0021832409480265023,34.828674735585324,0.022403975969414854,0.0,0.4093574699377362,0.4093574699377362,0.1048166420658854,0.8414270224099303,0.03193439445680096,3.54789552234468e-08
test,test_01016_chevron_coedge,chevron,coedge,box,left,left,ablate_algo6_plus_q,0.0022229995329532135,34.72766767851269,0.022751724535889178,0.0,0.41541704864868334,0.41541704864868334,0.1052449070675213,0.8591113712155121,0.03251594420345057,3.423719179062616e-08
test,test_01016_chevron_coedge,chevron,coedge,box,left,left,lgcr_algo6,0.002224359558514191,34.72752583956282,0.022751758074589037,0.0,0.41541704864868334,0.41541704864868334,0.1052449070675213,0.8591113712155121,0.032535832175718885,3.423719179062616e-08
test,test_01016_chevron_coedge,chevron,coedge,box,center,center,lgcr_plain_jinc,0.0022212387429158247,36.2853022291157,0.02245485034947186,0.0,-0.01666707321364711,0.01666707321364711,0.10769579497895242,1.248612728653196,0.03249017370953446,2.634312425340925e-08
test,test_01016_chevron_coedge,chevron,coedge,box,center,center,ablate_similarity,0.0014835370284798834,39.143804356263985,0.015384376532438182,0.0,-0.019105025944649818,0.019105025944649818,0.13944301657373218,0.7418716302953219,0.021699776529290137,2.581093992505755e-08
test,test_01016_chevron_coedge,chevron,coedge,box,center,center,ablate_plus_rescue,0.0014794923826582595,39.22074606251429,0.015341907751311131,0.0,-0.01937939909073407,0.01937939909073407,0.13925603925299798,0.7442126204746216,0.021640615127537222,2.581093992505755e-08
test,test_01016_chevron_coedge,chevron,coedge,box,center,center,ablate_plus_anisotropy,0.0014767142482266212,39.249614428190014,0.015312737339778929,0.0,-0.019383319666065716,0.019383319666065716,0.13923294669931316,0.7429524325722339,0.02159997880724924,2.581093992505755e-08
test,test_01016_chevron_coedge,chevron,coedge,box,center,center,lgcr_algo2,0.0014867257494398738,39.24876949961884,0.015315756417315978,0.0,-0.019383319666065716,0.019383319666065716,0.13923294669931316,0.7429524325722339,0.021746416398811908,2.581093992505755e-08
test,test_01016_chevron_coedge,chevron,coedge,box,center,center,ablate_algo6_ungated,0.0015219992273636134,38.5304038614209,0.01546639019187794,0.0,-0.010217186954926846,0.010217186954926846,0.09508574456022736,0.8202583173461195,0.022262375535709516,3.246324402945382e-08
test,test_01016_chevron_coedge,chevron,coedge,box,center,center,ablate_algo6_plus_q,0.0015372323237493725,38.50055666137493,0.01554625427912643,0.0,-0.010261199615410785,0.010261199615410785,0.09522310587474038,0.8247748152202332,0.02248518693349546,3.033450671604701e-08
test,test_01016_chevron_coedge,chevron,coedge,box,center,center,lgcr_algo6,0.001539884329587759,38.50014897024211,0.01554711247901997,0.0,-0.010261199615410785,0.010261199615410785,0.09522310587474038,0.8247748152202332,0.022523977383527728,3.015711193992978e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,left,left,lgcr_plain_jinc,0.0024246276560340764,35.60346835995377,0.024793287040947257,8.315380130495343e-12,0.006196679552346802,0.006196679552346802,0.08814709908527324,1.4452321308927436,0.03546484346900668,2.758488768622989e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,left,left,ablate_similarity,0.00196458681056853,37.773030689995785,0.02043121041597693,1.3858966884158906e-11,-0.022168006746511877,0.022168006746511877,0.12031610190879798,1.1957284277728917,0.028735805657647905,2.838316417875744e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,left,left,ablate_plus_rescue,0.0019588931192315914,37.86185319046617,0.02037142665693907,1.3858966884158906e-11,-0.02439080923147127,0.02439080923147127,0.12210582698404637,1.2045954306339093,0.028652523378176347,2.838316417875744e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,left,left,ablate_plus_anisotropy,0.001956394235349925,37.880288173763226,0.02034518837618158,1.3858966884158906e-11,-0.02469495684940323,0.02469495684940323,0.12266979249169983,1.2037554467423415,0.028615971805439108,2.838316417875744e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,left,left,lgcr_algo2,0.0019646949068928715,37.879295828406214,0.020345579862892225,8.315380130495343e-12,-0.024686940158007684,0.024686940158007684,0.1226691058927126,1.2038182089078417,0.028737386522282447,2.838316417875744e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,left,left,ablate_algo6_ungated,0.0017248771273835554,37.72484519467809,0.01770464278171771,8.315380130495343e-12,-0.013163478880994683,0.013163478880994683,0.08110587041546814,1.0078076997135073,0.025229718281133545,3.680941604432606e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,left,left,ablate_algo6_plus_q,0.0017650186508431373,37.603395851588495,0.01804888318598127,8.315380130495343e-12,-0.012522827826060649,0.012522827826060649,0.08137358895158522,1.0300429464894618,0.025816748994180842,3.450328395480202e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,left,left,lgcr_algo6,0.0017667854287667848,37.60300983585199,0.01804908481454688,8.315380130495343e-12,-0.01252105650387314,0.01252105650387314,0.08137362258596903,1.0300505948079235,0.025842575888548578,3.450328395480202e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,center,center,lgcr_plain_jinc,0.002726975816074302,35.04633174842845,0.028046436614139175,7.899611123970577e-11,-0.009244871924757092,0.009244871924757092,0.08885098969391629,1.6364305445905956,0.039885712565765494,2.1376070522126698e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,center,center,ablate_similarity,0.002329754032452622,37.054566671283965,0.024292468440112965,6.097945429029919e-11,-0.013499345676811526,0.013499345676811526,0.12785014767512384,1.4323590532972692,0.03407552893761368,2.066649141765776e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,center,center,ablate_plus_rescue,0.0023100675359754262,37.15337424567126,0.02408576022710241,6.097945429029919e-11,-0.01370469260919549,0.01370469260919549,0.12875779902830814,1.4234365830787468,0.0337875742420909,2.066649141765776e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,center,center,ablate_plus_anisotropy,0.0023040264918573793,37.18185392770829,0.024022329263862913,6.097945429029919e-11,-0.013668861091257528,0.013668861091257528,0.12897846377026936,1.419564831307511,0.03369921095491875,2.066649141765776e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,center,center,lgcr_algo2,0.002312090031461311,37.177795034617105,0.02402139707371697,7.899611123970577e-11,-0.013686562028751615,0.013686562028751615,0.12896772905874798,1.4184212173060229,0.03381715477665975,2.0311701865423294e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,center,center,ablate_algo6_ungated,0.001928021093544988,37.068148876329786,0.019960973284923966,7.899611123970577e-11,-0.00376970142074545,0.00376970142074545,0.08132066596232113,1.1426777346044381,0.02819988535096248,2.8560558954874676e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,center,center,ablate_algo6_plus_q,0.0019454565266076938,37.03939773213498,0.020057562946476537,7.899611123970577e-11,-0.0038093092038744133,0.0038093092038744133,0.08139562940470739,1.1488625391241856,0.028454459893206756,2.723009813399542e-08
test,test_01016_chevron_coedge,chevron,coedge,triangle,center,center,lgcr_algo6,0.0019490757738991253,37.036217625881925,0.02006556215506602,7.899611123970577e-11,-0.00380934002184811,0.00380934002184811,0.08139551005960799,1.1491476975914563,0.028507354092739877,2.7141400745936802e-08
test,test_01016_chevron_coedge,chevron,coedge,bicubic,left,left,lgcr_plain_jinc,0.0028872130503069804,36.26590377996423,0.02867103112925222,1.912450811470903e-08,0.005219731673991711,0.005219731673991711,0.08547450732783596,1.1242136683569406,0.042212406727707104,0.01152662233272124
test,test_01016_chevron_coedge,chevron,coedge,bicubic,left,left,ablate_similarity,0.002106031773986875,38.88700791523688,0.02101612703787244,1.9237631931900978e-08,-0.022764245508337583,0.022764245508337583,0.11977495890919844,0.7709397147533221,0.03078602957317517,0.008725977558199139
test,test_01016_chevron_coedge,chevron,coedge,bicubic,left,left,ablate_plus_rescue,0.002110597041354844,38.95922456387778,0.02106406234523612,1.9237631931900978e-08,-0.024440451959574935,0.024440451959574935,0.11995146571861026,0.7778675562040798,0.03085280569004161,0.0086995306580017
test,test_01016_chevron_coedge,chevron,coedge,bicubic,left,left,ablate_plus_anisotropy,0.002108464241998867,38.980516990132315,0.021041667951998362,1.9237631931900978e-08,-0.024829514577054502,0.024829514577054502,0.12040509629977643,0.7756728099924786,0.030821608667749734,0.008693876997789457
test,test_01016_chevron_coedge,chevron,coedge,bicubic,left,left,lgcr_algo2,0.0021192813169126773,38.96992605885296,0.021072196956841555,1.912450811470903e-08,-0.02439283997286498,0.02439283997286498,0.12035796813986652,0.7761473895489557,0.03097983336608325,0.008686843500029118
test,test_01016_chevron_coedge,chevron,coedge,bicubic,left,left,ablate_algo6_ungated,0.002408257080288647,38.267323045338145,0.02385857554528619,1.912450811470903e-08,-0.013091408480970504,0.013091408480970504,0.07941339934761524,0.7280089707330688,0.03520649551813092,0.013477089626359798
test,test_01016_chevron_coedge,chevron,coedge,bicubic,left,left,ablate_algo6_plus_q,0.0024379987218167932,38.15285601534635,0.024100733734117273,1.912450811470903e-08,-0.012319305233879738,0.012319305233879738,0.07964627068326706,0.7480510137320344,0.03564169690279024,0.013358445472217031
test,test_01016_chevron_coedge,chevron,coedge,bicubic,left,left,lgcr_algo6,0.002440556791709629,38.14597942539408,0.024109647913086348,1.912450811470903e-08,-0.012222833685441546,0.012222833685441546,0.07964397324182626,0.74868013139996,0.035679132699789035,0.01335374443303971
test,test_01016_chevron_coedge,chevron,coedge,bicubic,center,center,lgcr_plain_jinc,0.0029708886310765093,36.14282464598193,0.029486488866301182,1.6043486539274454e-08,-0.008814280868232095,0.008814280868232095,0.08917433142710515,1.1275807672896105,0.043432253922912334,0.01237113549307521
test,test_01016_chevron_coedge,chevron,coedge,bicubic,center,center,ablate_similarity,0.0019970598350379644,39.17477575994188,0.019797283827474962,1.5917889651886765e-08,-0.012994092235793175,0.012994092235793175,0.1284087184195356,0.7010283924798342,0.029188016873030437,0.008040797591785945
test,test_01016_chevron_coedge,chevron,coedge,bicubic,center,center,ablate_plus_rescue,0.0019967957128393123,39.20499711027253,0.01979451054438912,1.5917889651886765e-08,-0.01305181821830738,0.01305181821830738,0.12813146720692753,0.7025506319689596,0.0291841532148066,0.00804070993104861
test,test_01016_chevron_coedge,chevron,coedge,bicubic,center,center,ablate_plus_anisotropy,0.001995054137446944,39.22031087290831,0.01977622400276925,1.5917889651886765e-08,-0.012989625141868612,0.012989625141868612,0.12810254013942388,0.7010225278574749,0.029158679191910085,0.008040684452723889
test,test_01016_chevron_coedge,chevron,coedge,bicubic,center,center,lgcr_algo2,0.0020037566765286987,39.218476983056554,0.019773297805256464,1.6043486539274454e-08,-0.012989625141868612,0.012989625141868612,0.12810254013942388,0.7010225278574749,0.029285971208342483,0.008029605345135289
test,test_01016_chevron_coedge,chevron,coedge,bicubic,center,center,ablate_algo6_ungated,0.0025499224119546384,38.00084586121716,0.025356465986403367,1.6043486539274454e-08,-0.003631489554766887,0.003631489554766887,0.08167026863542393,0.7215107942753323,0.03727435690927364,0.015319005231417361
test,test_01016_chevron_coedge,chevron,coedge,bicubic,center,center,ablate_algo6_plus_q,0.0025600835014448417,37.985031615351886,0.025386218674287062,1.6043486539274454e-08,-0.0036551542417218876,0.0036551542417218876,0.08171565135111333,0.7241736422310561,0.037423337964961924,0.015278480237438566
test,test_01016_chevron_coedge,chevron,coedge,bicubic,center,center,lgcr_algo6,0.002562946335431057,37.98445042003764,0.025386947072482662,1.6043486539274454e-08,-0.0036551542417218876,0.0036551542417218876,0.08171565135111333,0.7241736422310561,0.03746525000869518,0.015277303999201172
test,test_01016_chevron_coedge,chevron,coedge,lanczos,left,left,lgcr_plain_jinc,0.003085280874899608,36.372887017851255,0.029792295498000818,5.100098080999617e-07,0.004188338618049871,0.004188338618049871,0.08417261012006598,1.014023854928471,0.045051572290027424,0.014678408114594362
test,test_01016_chevron_coedge,chevron,coedge,lanczos,left,left,ablate_similarity,0.0022061788166290487,39.14824556125598,0.021061878190699816,5.101310740601981e-07,-0.023551096448045344,0.023551096448045344,0.11976547294258211,0.6453250131816757,0.0321929026173339,0.010639112237619147
test,test_01016_chevron_coedge,chevron,coedge,lanczos,left,left,ablate_plus_rescue,0.002212627658694573,39.20578647287696,0.02112959103238782,5.101310740601981e-07,-0.024833074539066115,0.024833074539066115,0.11924117539281459,0.6542429682182098,0.032287230249494314,0.010571925219015352
test,test_01016_chevron_coedge,chevron,coedge,lanczos,left,left,ablate_plus_anisotropy,0.002210133176146497,39.22696565916419,0.021103398965633027,5.101310740601981e-07,-0.02523211807104057,0.02523211807104057,0.11963025907304625,0.6524646606676803,0.03225074362541948,0.010558476826796928
test,test_01016_chevron_coedge,chevron,coedge,lanczos,left,left,lgcr_algo2,0.0022289441778655214,39.197544050640346,0.02121682278510932,5.100098080999617e-07,-0.02382298115420936,0.02382298115420936,0.11949816431790379,0.6538972272757784,0.03252589296815651,0.010566205301854228
test,test_01016_chevron_coedge,chevron,coedge,lanczos,left,left,ablate_algo6_ungated,0.002683081075858659,38.14890353003109,0.025884272071878166,5.100098080999617e-07,-0.013485447759785546,0.013485447759785546,0.07861587670520001,0.6338086445715256,0.03916848765774852,0.017379047814756632
test,test_01016_chevron_coedge,chevron,coedge,lanczos,left,left,ablate_algo6_plus_q,0.002711598810242889,38.04492048567357,0.02608711711003967,5.100098080999617e-07,-0.012632659355142652,0.012632659355142652,0.07884200594845897,0.6543702830665872,0.03958569223149901,0.017218199580730426
test,test_01016_chevron_coedge,chevron,coedge,lanczos,left,left,lgcr_algo6,0.0027160121894038085,38.0237753899802,0.026116347454847397,5.100098080999617e-07,-0.012379119764314203,0.012379119764314203,0.07883651996035684,0.6568721648183575,0.039650256967260725,0.017200903878325506
test,test_01016_chevron_coedge,chevron,coedge,lanczos,center,center,lgcr_plain_jinc,0.003185346950032203,36.26863188679736,0.030408717249905577,5.6877996983184e-07,-0.007380050013705352,0.007380050013705352,0.08741943938216135,1.0018082212623138,0.04650756162369535,0.01578798056358383
