split,scene,family,condition,degradation,true_siting,assumed_siting,method,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,center,lgcr_algo6,0.004615708863109133,29.4213880754829,0.04740714892798115,0.0,0.7721246862044973,0.7721246862044973,0.09309544324486531,0.990680867725525,0.051305659337057954,2.2529136566888718e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,zimg_bilinear,0.003251412641027797,32.16161342350978,0.03413983273079187,0.0,0.44225612210346665,0.44225612210346665,0.09638990576354979,1.056486708319273,0.036140934320255405,4.7098313059125626e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,zimg_bicubic,0.00358912961930025,32.226162852509425,0.037643776370432966,0.0,0.44065886386237113,0.44065886386237113,0.09125226869069228,0.9630563971486845,0.03989480469109757,0.005919846085210641
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,zimg_lanczos3,0.004135107672591567,32.08324771987704,0.042033400767282035,0.0,0.43963404780057824,0.43963404780057824,0.08698600732414535,0.9123245926119135,0.045963579788804054,0.010464351225112165
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,zimg_spline36,0.003996265052262232,32.13669690768177,0.04084907691202759,0.0,0.43991796528703814,0.43991796528703814,0.08794586593999225,0.9249234746298143,0.044420281292072365,0.00918772415302339
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,jbu,0.0009049011018543665,42.82081636219182,0.00935864366842257,0.0,0.06434799212056953,0.06434799212056953,0.0959351253334693,0.14978643156976412,0.010058383118007441,2.1109978357950847e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,guided_filter,0.0006460366023696919,44.71106087715411,0.006565632370243942,0.0,0.06009797268927987,0.06009797268927987,0.015683486111076162,0.22119329634249296,0.007180973461973259,1.090977873120989e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,wada_ejbf,0.0027965586435989807,33.201948966466276,0.028262691748490658,7.5493638481323915e-06,0.39458568601091304,0.39458568601091304,0.06502240047830239,0.727738555865143,0.030880268264029707,0.0
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,korhonen,0.0008264842589116799,40.378892896280306,0.00867808471857264,0.0,0.09841064280133482,0.09841064280133482,0.08548773534479322,0.18695810209463004,0.009186780833087618,4.7098313059125626e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,galosh_form,0.0009148807666344889,40.170674365561105,0.009606248049662133,0.0,0.06359195441297974,0.06359195441297974,0.10938019685361497,0.18228131633775968,0.00971993682294613,4.940444514864967e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,lgcr_plain_jinc,0.0031558733051047665,32.421176424032524,0.03205988130600547,0.0,0.43962448023707634,0.43962448023707634,0.08924468700712875,0.9239313055141365,0.035078955659021936,3.4148494402567543e-08
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,lgcr_algo2,0.001731496419633006,37.64676607942926,0.017766924278389308,0.0,0.1829468181029409,0.1829468181029409,0.13322494004467442,0.5814095857613604,0.019246373469719573,3.3527612686157227e-08
